"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/03/2024","AQS","060659001","1","4.9","ppb","4","Lake Elsinore","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/04/2024","AQS","060659001","1","3.5","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/05/2024","AQS","060659001","1","2.2","ppb","2","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/06/2024","AQS","060659001","1","8.6","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/07/2024","AQS","060659001","1","18.2","ppb","17","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/08/2024","AQS","060659001","1","6.8","ppb","6","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/09/2024","AQS","060659001","1","5.5","ppb","5","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/10/2024","AQS","060659001","1","8.5","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/11/2024","AQS","060659001","1","5.1","ppb","5","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/12/2024","AQS","060659001","1","7.1","ppb","7","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/13/2024","AQS","060659001","1","4.4","ppb","4","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/14/2024","AQS","060659001","1","4.1","ppb","4","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/15/2024","AQS","060659001","1","4.1","ppb","4","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/16/2024","AQS","060659001","1","7.2","ppb","7","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/17/2024","AQS","060659001","1","5","ppb","5","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/18/2024","AQS","060659001","1","3.8","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/19/2024","AQS","060659001","1","2.5","ppb","2","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/20/2024","AQS","060659001","1","3.1","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/21/2024","AQS","060659001","1","5","ppb","5","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/22/2024","AQS","060659001","1","6.8","ppb","6","Lake Elsinore","23","96.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/23/2024","AQS","060659001","1","3.9","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/24/2024","AQS","060659001","1","2.4","ppb","2","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/25/2024","AQS","060659001","1","2.2","ppb","2","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/26/2024","AQS","060659001","1","5","ppb","5","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/27/2024","AQS","060659001","1","6.8","ppb","6","Lake Elsinore","23","96.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/28/2024","AQS","060659001","1","8","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/29/2024","AQS","060659001","1","7","ppb","7","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/30/2024","AQS","060659001","1","15.6","ppb","14","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"05/31/2024","AQS","060659001","1","8.7","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/01/2024","AQS","060659001","1","3.8","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/02/2024","AQS","060659001","1","3.4","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/03/2024","AQS","060659001","1","6.6","ppb","6","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/04/2024","AQS","060659001","1","8.3","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/05/2024","AQS","060659001","1","18.5","ppb","17","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/06/2024","AQS","060659001","1","16.3","ppb","15","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/07/2024","AQS","060659001","1","9.7","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/08/2024","AQS","060659001","1","3.5","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/09/2024","AQS","060659001","1","3.6","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/10/2024","AQS","060659001","1","6.4","ppb","6","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/11/2024","AQS","060659001","1","6.5","ppb","6","Lake Elsinore","20","83.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/12/2024","AQS","060659001","1","11.1","ppb","10","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/13/2024","AQS","060659001","1","11.8","ppb","10","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/14/2024","AQS","060659001","1","11.9","ppb","10","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/15/2024","AQS","060659001","1","14.5","ppb","13","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/16/2024","AQS","060659001","1","8.5","ppb","8","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"06/17/2024","AQS","060659001","1","3.6","ppb","3","Lake Elsinore","24","100.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
